,Unnamed: 0,tweet,sarcastic,rephrase,sarcasm,irony,satire,understatement,overstatement,rhetorical_question
1225,1225,18 yr olds: *literally all the rage every olympics* me: *just melted every comestibles briefcase adjacent every toaster*,0,,,,,,,
2550,2550,"assuming that Covid didn’t happen, I’d accept chargeless travel annular every country any more smh",0,,,,,,,
1947,1947,"@GSpellchecker No spare as a substitute less composite than either more aspect appertaining to evolution. It's complete balloon also error, common selection.",0,,,,,,,
739,739,@abhiishekkkkkk @FCBGox Did me consistent analog watch one lone la Liga madrid game aftermost summer bruh Varane isn’t a certain favorable forthwith,1,"You didn't watch Varane last season, if you did, you would have a different opinion.",1.0,0.0,0.0,0.0,0.0,1.0
40,40,ITS COMING HOOOOOME,1,It’s coming Rome,1.0,0.0,0.0,0.0,0.0,0.0
868,868,growth is so a great deal better alongside a heating all-inclusive,0,,,,,,,
539,539,@kashirenaii it bring about don't hold your breath bug out to six flags alongside u,1,I would go to Six Flags with you.,1.0,0.0,0.0,0.0,0.0,0.0
2898,2898,Only 65 days as far as angelface damsel is payable 😀 however above every new appendage SHIT ONLY 65 DAYS UNTIL SHES DUE!!,0,,,,,,,
2724,2724,SUNS TO THE FINALS LET'S GO #RallyTheValley,0,,,,,,,
1372,1372,indeterminately chichi loveee🥵😍,0,,,,,,,
1146,1146,I hate although people rag on Arthur’s name beyond knowing the bearing behindhand it. Arthur was named afterwards Mikeys fat large father which committed hara-kiri by every middle age about 30. Grandpa says she was anyone of every nigh generous men he anytime apprehend also was an decidedly best buddy to gramps 💛,0,,,,,,,
1031,1031,"@ishkolhatkar @RosieisaHolt We be convinced I are very, certainly hilarious also very,very,very etc …brave. You whack every argument along with put the particular a certain genuinely consider every comments they form directed toward shame…. Please conduct doing what you’re doing….",0,,,,,,,
372,372,Synthwave communities really love dim view don't they monkeyshine Any happy élan and crowd acquire agitate by ya,1,yes,1.0,0.0,0.0,0.0,0.0,1.0
667,667,So continuing skyward slow was assistance it..... 😪😩,1,Staying up late was not worth it.,1.0,0.0,0.0,0.0,0.0,0.0
357,357,"No joke, air-fried Twisted Teas are THE BEST.",1,Twisted Teas are the best.,0.0,1.0,0.0,0.0,0.0,0.0
967,967,grisly buzzing i’ve acquire one new assignment !!!,0,,,,,,,
1354,1354,"without exception Tom Holland feature i've seen is one masterpiece, they don't plan for it's coincidence. at any rate digital watch Cherry above aquamarine TV also The Devil All The Time about Netflix",0,,,,,,,
1035,1035,"unnoticed this the antecedent time arced however an conversation I absolutely loved directed toward identify crop up , great article @hkatewilliams https://t.co/wH0doPQlb1",0,,,,,,,
470,470,employer: indeterminately what are hir strengths me: i’m adept i’m killing i’m amiable i’m coldish i’m ingenious i’m diligent i’m made appertaining to copse i’m conscientious i’m PDQ i’m amazing i’m blazing i’m chronically cross i’m cramped i’m a go-go appeal i’m,1,"I could elaborate more on the strengths that make sense (creative, hardworking, etc) and to include those that are clearly false, I could make it a metaphor that would show the employer that I can think outside of the box. Of course, some of the original message could be left out for a more realistic approach.",1.0,0.0,0.0,0.0,0.0,0.0
2998,2998,I demand allied 6 weeks about an break with her bffs directed toward one apartment with negative cell admission and I precisely think which would solve a lot appertaining to his problems,0,,,,,,,
1397,1397,I’m defending every area I accept left. Click https://t.co/3vXqNbqJqr facing act every same. https://t.co/Im5HpQWABQ,0,,,,,,,
3031,3031,sie was every classification about child that one command just collect along with bear on about millions appertaining to coins or currency in canned games because nay having that stability made me strangely afraid also my roommate said sie should start conscious hir clinician again,0,,,,,,,
1550,1550,sie like starting conversations alongside “also” indeed though there was nay adventure decision,0,,,,,,,
1257,1257,@dumbdotcomm nix fr like..the mental anxiety we leave through... also it’s also every actuality a particular one lot appertaining to these nurses we admit facing assignment along either/or booty her free labor as long as granted aside treating us being hir own coadjutant or treat us like crud ain’t right as a substitute fair.....,0,,,,,,,
2095,2095,Very breathtaking facing clock rapper @Santandave1 accredit Of Mice along with Men above her ballad 👏🏽😂 https://t.co/4onZzT8ze8,0,,,,,,,
1556,1556,This is his co-worker @TyRiddell. He is one buried thinker. #Nashville #BaileysfantasycampTN @zulu717 @Zach_Carl https://t.co/CkPG86tF7a,0,,,,,,,
2992,2992,Dan Smith monologue oblivion about its IG conscious has categorically topped her many a moon absent 🥺,0,,,,,,,
1251,1251,Gods debauched games today. Makin charm 68 proportion however 1000% humidity. Smh,0,,,,,,,
1700,1700,"Forgot directed toward ebb and flow my hands subsequently using automatic biscuit so forthwith I acquire what looks alike just-ate-chicken-wings hands, although forever",0,,,,,,,
1253,1253,Good dawn directed toward each one apart from Tristan Thompson along with Jordyn Woods,0,,,,,,,
3219,3219,This age closing year 🌈💛 accomplished will nay breathe an parade current but every fight for commensurateness never stops. Celebrating alongside one psychologically outdo Pride D&amp;D session! #PRIDE2020 https://t.co/pKA4QU5UDi,0,,,,,,,
79,79,Tinnitus is his admired apparatus ever I ardency it. So blatant thus aerial https://t.co/mNJw5GvPzy,1,My tinnitus is so annoying,1.0,0.0,0.0,0.0,0.0,0.0
1173,1173,Hell of a at the end additional agreement past Hooker!,0,,,,,,,
814,814,tex-mex restaurants a certain blockade serving breakfast tacos back 10:30/11 am are every logic he compass certainty issues,1,I don't like when Tex-Mex restaurants stop serving breakfast tacos after 10:30/11 am.,1.0,0.0,0.0,0.0,0.0,0.0
1853,1853,@whoislici I conceive you're indefinitely cool! :),0,,,,,,,
2221,2221,I can't hang as far as I am adding up to capital again already stated daylight savings time also package investment Harley tons of presents everlastingly,0,,,,,,,
2720,2720,"In alternative news, an father called him ‘scary looking’ appearing in Whole Foods Last Day also next asked directed toward use him as his art",0,,,,,,,
3040,3040,This bucolic is screwed let’s go on equitable,0,,,,,,,
2106,2106,after what precedent has jennifer reap precisely no more aged #yesday,0,,,,,,,
133,133,@andy_mansell72 @VicOtley @garry_whu @NiaAnts @davidschneider Finally celebrity is speaking upward as long as every billionaires.,1,Billionaires do not need anyone to speak up on their behalf.,1.0,0.0,0.0,0.0,0.0,0.0
1141,1141,Making every bound from TopShot...officially purchased his @HouseofKibaa enrollment that morning. Very excited! Thank she @kibaa_hok also organization -- actual apparent process.,0,,,,,,,
933,933,The nature according facing Jeff Goldblum is aforesaid one benefit,0,,,,,,,
928,928,@kevinabstract affirmative,0,,,,,,,
823,823,Rubbing her tears within his face is articulation about my skincare familiar lol,1,I rub my tears into my face to make them go away.,1.0,0.0,0.0,0.0,0.0,0.0
1532,1532,My Life Changed When I Finally Bought one Kitchen Table: also separate essays roughly breathing solo Chapter 1: Pants?,0,,,,,,,
1215,1215,@VertigoTeaparty forthwith they have one reason facing curtain-raiser this https://t.co/9RnJRWFbGm,0,,,,,,,
504,504,"New levels appertaining to desperation: catnap is immediately definitely meager directed toward me. In fact, it’s one blatant annoyance.",1,"New levels of desperation: my lack of sleep is not a joke, in fact it’s a downright annoyance ",1.0,0.0,0.0,0.0,0.0,0.0
3426,3426,there's something indefinitely ducky almost my iPhone mapping every exact determinate I took a engraving about the hallowed fine I bring in lost looking as long as very I pop top design I adjacent ArcGIS,0,,,,,,,
2396,2396,delighted creme bud mcflurry day,0,,,,,,,
1997,1997,Day 1 about hot from home: I forthwith compass artificial intelligence burns about my composure,0,,,,,,,
2435,2435,"What one day, an extensive 5* checkup as his minuscule independant passenger humidor restaurant. Thanks directed toward every close friends along with family which carry supported us as well every way, my co-pilot (and boss) @wilolu2k2 also about line @taniaballantine @timeoutlondon as long as the understanding wor… https://t.co/1vqoUTJpUt https://t.co/SXyL07NCAH",0,,,,,,,
1959,1959,It’s so creepy directed toward expect nearly according to what I hope I was mature in high college,0,,,,,,,
1385,1385,pause as he just speculation about the cutest head as long as when sie get in a relationship. “i’ve finally create leader facing digital watch migrant things with” 🥺,0,,,,,,,
894,894,Oh hir what was which noise? The cur isn’t blest either! #loudbang,0,,,,,,,
828,828,People who conceive cancel capacity goes further distant at no time learned about dismissal,1,People who think cancel culture go too far don't understand the history of humans feelings on inappropriate matters and are most likely un-dually affected by opposing parties. ,1.0,0.0,0.0,0.0,0.0,0.0
3374,3374,"Happy Halloween 1st everybody, I assumption everyone’s first off daylight appertaining to Halloween was high :)",0,,,,,,,
2524,2524,206-658-7963 https://t.co/ZSOI0MBKwS,0,,,,,,,
1684,1684,Entered one struggle foretime by every orchards and conquered match the almighty dollar I paid.. Free cash.,0,,,,,,,
3390,3390,The Goonies decision always abide anyone appertaining to hir favorite movies,0,,,,,,,
2956,2956,"I’m awful by taking bedridden days from work, unusually that dawn Taylor goes, “think back every kitties, blistering chocolate, along with Criminal Minds above every couch!” And I’m continuous apartment 😂",0,,,,,,,
3280,3280,A rainy Friday is so occult I actually don't hold your breath experience according to what to doing,0,,,,,,,
652,652,virgos are griffin all the rage a belong,1,virgos act like leos,1.0,0.0,0.0,0.0,0.0,0.0
172,172,they allegiance mixed signals🙄,1,I hate mixed signals. ,1.0,0.0,0.0,0.0,0.0,0.0
38,38,Got appropriate animated a certain hir home expectation card arrived I am befittingly a gram https://t.co/mtkWJCxwom,1,I am officially a national trust member,1.0,0.0,0.0,0.0,0.0,0.0
3306,3306,folklore is not one contented index are you whole dumb,0,,,,,,,
713,713,@TheBabylonBee And every hot make known and BS it generates makes as one beyond compare alternative efficiency source!,1,The amount of time spent listening to and comprehending what this gal says is disturbing and disappointing.,1.0,0.0,0.0,0.0,0.0,0.0
90,90,affection getting assignments appearing in 6:25pm above one Friday!!,1,Please do not give me an assignment right before I clock out because now I have to work overtime,1.0,0.0,0.0,0.0,0.0,0.0
3413,3413,I haven’t construe acceptable Twitter today directed toward bargain an reason directed toward go on cross which Kate went facing every bandstand laudation unusually I’m going to remain exactly really moved along with joyful they did.,0,,,,,,,
1206,1206,RIP wok bloke 💀 https://t.co/GI0ZLhBxdp,0,,,,,,,
2856,2856,anytime official reposts joe rogan according to sie said thing subtle it’s one direct unfollow as me,0,,,,,,,
2988,2988,concurrent clan is a kind show,0,,,,,,,
1828,1828,Reminding I personally a certain things catch date &amp; I’m not at all stagnant. I’ve been doing every finest a certain I canister alongside what I corner along with that’s altogether a certain matters! Small steps,0,,,,,,,
1156,1156,As one boy I decidedly thought I’d come into touch along quick khaki course extra than I annex,0,,,,,,,
1325,1325,my kitty ever sleeps about every absolutely brink of every bed even when sie invite him up as long as cuddles. she indeterminately affable 🥲,0,,,,,,,
216,216,wow. sie left about future today and every airfield adapter is whole every course of action backed up. love that,1,"I'm so mad that I'm stuck in traffic and late to school, especially because I left early.",0.0,1.0,0.0,0.0,0.0,0.0
510,510,It’s “let’s look according to what alive with crumbs I aluminum encounter all the rage scarf” szn.,1,"I hate carrying crumbs in my scarf all day, everyday.",1.0,0.0,0.0,0.0,0.0,0.0
1681,1681,"Idk however selection 1 - Fireworks being bright innermost school, some guy fingered his lady in every banal room, bird threw an chair by every headteacher, a distinct bloke flung one laptop out one bay window from every top floor, adviser touched raise one student, hir guy stabbed that bud alongside crafting knife 😭 https://t.co/MVhegFOxW8",0,,,,,,,
499,499,It was every jerseys,1,Theyre embarrassed of their uniforms so theyre playing badly ,1.0,0.0,0.0,0.0,0.0,0.0
2862,2862,every custom piers morgan defenders attitude announce who freedom appertaining to accent is lifeless being conceding that piers didn’t admit every abandon facing gush nonsense roughly meghan markle as years. i’m aghast what he’s experiencing today are the particular scant things called consequences 🙄🙄 #piersmorgan,0,,,,,,,
1857,1857,Where does Twitter leave shopping? Went directed toward every galleria before along with shelves adequate to the same degree usual. Only component I couldn’t draw influence about was British: ample chalice appertaining to Colman’s pepper (much better profit than every smaller ones),0,,,,,,,
1389,1389,"One appertaining to the above-mentioned days I demand Scar directed toward say object definitely weird, according to her variety of weird, along with celebrity he’s having an confab with facing equitable beat it “what the fuck Scar?” chic entire baffling confusion",0,,,,,,,
1520,1520,oh my god they have every Hawai'i peep criminal contemporary my class this period she bring about dab no more to fangirl!!,0,,,,,,,
2387,2387,#LoveIsland been backward as alone dark also I'm already dependent being fuck!!! The twins licking his fangs though.. blockade that.,0,,,,,,,
3148,3148,i’d comparable facing share that it am every happiest i’ve been all the rage one awfully deep time,0,,,,,,,
2077,2077,"Today I learned which kitties cause aforementioned apparatus called ""making biscuits"" albeit they're elated also content, also that's every about healthful concept ever.",0,,,,,,,
1541,1541,Does any of extra hunker contemporary their car for by first ten minutes to introspectively prepare to infiltrate every greengrocery store?,0,,,,,,,
1218,1218,@luxkween locus are her footgear from in every hail above him video?? they LOVE them,0,,,,,,,
2682,2682,I’ve rediscovered Kylie Minogue along with sincerely she’s build up him buttoned-up every antecedent life span of 2021,0,,,,,,,
1417,1417,@Naughty_Dog Remake us according to Spyro along with Crash along with anon announcement Jak 4!,0,,,,,,,
2218,2218,Crocodile tears!! It's besides backward facing deliver yourself PDQ luv!,0,,,,,,,
3140,3140,experience they skip department blameless to get facing phoebe along with maggie’s iris cover above repeat? they think yes,0,,,,,,,
1677,1677,Great event as long as an area appearing in ZSL #sciencejobs #researchjobs #postdocjobs #graduatejobs #animalbehaviour https://t.co/hVud29qSh4,0,,,,,,,
1198,1198,"assuming that a person wants facing count his shirts as long as me… let me know. need any validation. having one climax because i have 58 (sweaters, all heart shirts, crop tops, purely across-the-board similarly deep as she canister go on bushed only because a top), and he comprehend that is custom too alive with although she along can’t carry to get purge appertaining to them?",0,,,,,,,
1543,1543,"Walking about working errands later attempt giving one intelligent affirmative facing every other chiliadal mother who is further exhausting biker shorts, a loose T-shirt, one baseball cap, one girdle bag, also AirPods",0,,,,,,,
2540,2540,All humans entertain dip into today’s fiber through her friend. https://t.co/UWacRg29gE,0,,,,,,,
953,953,Two goals caused past double atrocious goalkeepers #Capitalonecup,0,,,,,,,
2636,2636,Anyone additional have a particular separate person that fact you’ve been getting amiss cipher calls for since we accomplish a unit contact all the rage 2007?,0,,,,,,,
750,750,Feels comparable 10 degrees!! Wow Catch-22 her all the rage South Parks soaking at the apex of every rays 😎 https://t.co/EpgwTLgICW,1,It's going to be pretty cold in South Parks today!,1.0,0.0,0.0,0.0,0.0,0.0
2706,2706,Absolutely arranged facing ditch #WoW as #FFXIV by aforementioned point...,0,,,,,,,
234,234,"Well done Henri, disbursement us every gain #nffc",1,"Terrible Henri,  you cost us the win.",1.0,0.0,0.0,0.0,0.0,0.0
732,732,‘It’s just an game’ 🥴🥴,1,Look how important these clubs are to their fans!,1.0,0.0,0.0,0.0,0.0,0.0
3458,3458,@truelyesoteric @howisthewater @JacobWohlReport Tomorrow at midday it's clamant totalitarianism along with we draw hir home wife cable started.,0,,,,,,,
1157,1157,5 favorite likableness 4.8 brilliant uber degree,0,,,,,,,
2975,2975,Thought I command be alive confident also hunker chichi betwixt binary boys contemporary Ochem. Ring check? They're one and the other married...😒 #BYUProbs,0,,,,,,,
2446,2446,"I fondness being appearing in at rest , tidy shining house, barren washing crate teas adapted from graze nix dishes, visitors . I don't skimpiness facing performance PDQ",0,,,,,,,
1210,1210,If article says “made alongside attic oil” they heart's desire exactly donate $1-5 more about it.,0,,,,,,,
1066,1066,#NakedForMonstaX @OfficialMonstaX This is one large hashtag 😂,0,,,,,,,
2157,2157,The term of appertaining to S3E2 money break in makes her corner elated,0,,,,,,,
1063,1063,"Vaccine dosage 1. Thank you, science.",0,,,,,,,
2617,2617,"frosted bananas, earth butter, cacao powder, almond milk, interfusion YOU WILL NOT BE DISAPPOINTED OH MY GOSH 10/10 first-rate handmade crystal moisturizer 🍨",0,,,,,,,
1168,1168,"blameless asked one patient conceding that she'd akin to schedule for every clone allotment next bit and she said ""no, however I was amiable convention you."" well.... courteous abundant 😅",0,,,,,,,
1493,1493,omg my ankle popped as every anterior bit ago it fell. it's one revelation 😩,0,,,,,,,
2857,2857,permanently construct every excellent cowboy boots above ebay afterwards searching for weeks 🤠,0,,,,,,,
884,884,"@geekcubed Rant altogether warranted! Market Research is hir thing, along with I be careless poll about according to what abounding times UX appears directed toward be alive one inaccessible agita compared directed toward “but you prerequisite cluster ALL OF THE DATA”",0,,,,,,,
143,143,I’ve seen an part appertaining to folk about resident Facebook groups asking AirBnB owners conceding that I have a bit opportunity recently. If hardly efficient was a database you expel use to encounter outside if one AirBnB was achievable 🤔,1,There is a website you could use to check if the airbnb is available ,1.0,0.0,0.0,0.0,0.0,0.0
3400,3400,Literally don’t bonk conversation to him unless we are exhausting one mask,0,,,,,,,
850,850,Why are toddlers allowed all the rage civil spaces,1,I do not enjoy having to listen to loud toddlers in public spaces. ,1.0,0.0,0.0,0.0,0.0,1.0
2783,2783,My heart de facto hurts which I am an more advanced and not at all one undergraduate this century,0,,,,,,,
717,717,"@kittin_knittin According facing an Trump republican, that's analogous facing Penis size. There's one video. Lol",1," According to past history with Trump Republicans, you must fact-check everything.   There is no credibility in the Republican party since Trump was in office.",1.0,0.0,0.0,0.0,0.0,0.0
3285,3285,to the same degree abundant at the time that sie love ginny also Georgia they anathema a particular back again an young lady only learns directed toward masturbate bc some creep coxcomb said to. I anathema cliches,0,,,,,,,
2503,2503,2021 is as long as your circle and anhydrous exactly becoming you mechanism,0,,,,,,,
264,264,I amity networked shopping as conceding that I am physically in a backlog also one apprentice much looks at her I character directly leave.,1,I like online shopping because I am shy.,1.0,0.0,0.0,0.0,0.0,0.0
75,75,@WalesOnline Riveting news.,1,What a boring tweet.,1.0,0.0,0.0,0.0,0.0,0.0
2493,2493,mystery is there a tornado a go-go every atlantic foster parent also location is she going,0,,,,,,,
395,395,"My papa blameless said to me, “Hey, you’re kinda skinny, cannikin you screwup abaft every fridge directed toward attention by something?” also me authority go on every nicest good word I’ve ever gotten. So guys, go call upon her young lady they feel she’s kinda skinny🥰",1,Don’t tell your girl shes “kinda skinny”.,1.0,0.0,0.0,0.0,0.0,0.0
2943,2943,"They break silence who dreams miserly things, although aftermost after hours I dreamt I was singing Breaking Free from High School Musical along @Skepta, hence what does which mean? 😂",0,,,,,,,
2225,2225,I WISH I WAS SMART ENOUGH FOR FIND THE DOCTOR,0,,,,,,,
3238,3238,i’m not gonna abide attending as lisa’s release chief i’m gray and tired although ace luck lisa i know it’s gonna be thus incredible along with i’ll accept similarly any minute now since sie wake increase,0,,,,,,,
396,396,"Someone a go-go every ale house equitable described every England body being ""a band about Marxists"". Makes you appreciative doesn't it?",1,"Someone in the pub just described the England team as a ""bunch of Marxists"". What an idiot!",1.0,0.0,0.0,0.0,0.0,1.0
1366,1366,evERYTHING IS NOT A COMPETITION OF WHO HAD/HAS IT WORSE OK BYEEE,0,,,,,,,
2887,2887,"I assume I’ve bugged every #AfterLife outtakes further than every concrete series. Both are brilliant, although every outtakes are non-stop @rickygervais cracking upward also I belief there’s major appertaining to me all the rage sequence 3!",0,,,,,,,
1904,1904,can be i’ll draw upward approximately wisconsin drivers although y’all pause fuckin driving admire that,0,,,,,,,
595,595,2 minutes in the direction of the book along with I once abomination every major character. Lovely,1,I do not enjoy the main character of this book.,0.0,1.0,0.0,0.0,0.0,0.0
2110,2110,"Today was every antecedent date I wished Covid-19 had happened 20years ages ago - assist in school, draining one mask, nix commitment directed toward strain without exception potency directed toward overpower one yawn. Bliss.",0,,,,,,,
1297,1297,I ambition every #COVIDIOTS also #antivaxxers are cautious aforementioned barbarous episode appertaining to Ambulance @BBCOne,0,,,,,,,
1822,1822,it’s Songkran legal immediately a go-go Thailand along with I desiderate I was there😩😩,0,,,,,,,
872,872,I've said they sooner along with I'll come out with she over however YOUR MENTAL HEALTH IS SO MUCH MORE IMPORTANT THAN A GOOD GRADE,0,,,,,,,
3365,3365,Me above one Monday. https://t.co/dmNXgVM6Ar,0,,,,,,,
2327,2327,"@Reece02_ Congrats. My boy bid alike directed toward accomplish already stated all the rage an few and far between years time, what were every requirements conceding that you don't intellectuality me asking?",0,,,,,,,
1549,1549,no more full essays backward hozier saying “i slithered here from Arcadia precisely facing sit apart from hir door” along with quite about the implications that fly onward w I,0,,,,,,,
36,36,if 2020 was an snoop it’d be alive abundance 🐦,1,My nose is awful,1.0,0.0,0.0,0.0,0.0,0.0
2711,2711,Fun fact: Nelson Mandela late played John Wilkes Booth all the rage an bastille drama construction #themoreyouknow,0,,,,,,,
2919,2919,@Jasoneditzz @HiddenLeafrouge @KennethOnlineYT @choc @TheNBACentral @balldontstop Michael Beasley is 32,0,,,,,,,
2144,2144,"Wishing him all every big break latest @britneyspears - they are fully ROOTING as you, as development also as long as your freedom. All every love 💚☘️ #FreeBritney",0,,,,,,,
2954,2954,Someone tell him cause I aloof tested facing signal official on the calculator app also couldn’t amount out why charisma wasn’t hot,0,,,,,,,
977,977,@MadelineMchugh_ @lucybrown_xx Wouldn’t difference we mads💘,0,,,,,,,
1572,1572,Love a particular The Paris Hilton physician opens w an Jesus also Mary Chain golden oldie,0,,,,,,,
1123,1123,cool weather cheer celerity i wish facing bear sweaters again 🙏🏽,0,,,,,,,
2787,2787,"The defunding about higher apprenticeship is an purposeful activity contra progressivism whichever brainy folk gravitate towards, peculiarly chic colleges appertaining to education, writing, and humanities locus I are known directed toward cluster. “Then arrest up an trade” is ably packaged opuscule burning.",0,,,,,,,
2240,2240,mystery did negative one disclose him which SSRIs explanation hand shaking/jitters motivation this discharge sucks,0,,,,,,,
2505,2505,Not being agile directed toward dormancy is one bitch. #nofilterneeded #naturephotography #mothernatureneedsnofilter #brokenangel #itsokaynottobeokay @ Minnesota https://t.co/4PgrTHNksQ,0,,,,,,,
1893,1893,I’m arranged as already stated yt at elbow grease to equitable just hit him thus I jar blow him back,0,,,,,,,
675,675,I’ve been laid negligible !! Nice:)),1,"""I can't believe I've been laid off. Super upset and nervous.""",1.0,0.0,0.0,0.0,0.0,0.0
2809,2809,I absence y'all hence a great deal already 😭😭 it acquire nothing to arrange however swipe above bumble along with attack to grab the dogs consideration,0,,,,,,,
728,728,i’m gonna access a fool job so they signal me personally an customizable doll,1,"""I want to get top surgery so I can remove all the fat on my chest and look more gender neutral.""",1.0,0.0,0.0,0.0,0.0,0.0
412,412,Anyone additional listen any allied thunder or something?,1,Anyone else hear that thunder?,0.0,1.0,0.0,0.0,0.0,1.0
1517,1517,excitement corner grateful!!!!,0,,,,,,,
1650,1650,Our kids/grandkids decision have to bear in mind today’s hour as one US antiquity check 😅,0,,,,,,,
825,825,I bring in asked conceding that I needed one kid’s card today...21 is treating him fit 👶🏼,1,"""I got asked if I needed a kid's menu today...21 is not treating me well. I wish I looked my age.""",1.0,0.0,0.0,0.0,0.0,0.0
616,616,Don’t they just fondness they when I bulldoze upward your road appearing in 8:30am on one Saturday 😠,1,I hate it when I’m woken up by workmen digging up the road at 8:30am on a Saturday,1.0,0.0,0.0,0.0,0.0,0.0
114,114,I precisely don’t think it’s ever much directed toward have one A-OK soul alongside doubtless no problems 🤷🏻‍♀️,1,I wish there was a way to have a perfect life. ,1.0,0.0,0.0,0.0,0.0,0.0
417,417,"""coping strategies directed toward ancilla alongside tinnitus also hearing loss: detect an doctor!"" Wow recognition WWW",1,"""This is not at all helpful information.""",0.0,1.0,0.0,0.0,0.0,0.0
1626,1626,"We annex changed her name above hither facing enjoy family from finding us, you are nonetheless didivination precisely cast different.",0,,,,,,,
2653,2653,ariana completely can’t make an amiss golden oldie sie said what it said,0,,,,,,,
3396,3396,"I consider chichi consequences as long as everyone. Say article intolerant alternative racially ignorant, keen entertain breathe consequences. Say object homophobic substitute ignorant directed toward LGBTQ+, consequences. We can’t crème de la crème &amp; crave although they believe in blameworthiness",0,,,,,,,
89,89,The typhoon flew over me latest come hell or high water fuming they omit facing device her,1,the typhoon flew over me today and i didnt get bombed ,1.0,0.0,0.0,0.0,0.0,0.0
2897,2897,Only cuisine can corner this light about,0,,,,,,,
3027,3027,"lorde writes one, ONE golden oldie around hir bitch (who passed quickly following) along with directly force crying on every pink bar",0,,,,,,,
2083,2083,Anyone additional getting goosebumps alert @TomDaley1994 ? Incredible 🥺❤️,0,,,,,,,
753,753,"Leave it facing every fair bodies appertaining to Hutch directed toward squawk appearing in her directed toward ""eat shit"" interim I run. Jokes about them, I do.",1,Mean people yelled at me to eat shit.,1.0,0.0,0.0,0.0,0.0,0.0
2547,2547,Waiting for slight anyone to cut catching some zzz's remarkably o jar snake in grass upper and draw my hot Adam's ale bottle. She's situated at the summit contemporary bed practicing hir nodding 🙈,0,,,,,,,
1631,1631,"At least once a bright big gun everywhere him sits bottomward at his desk along with faintly sighs ""okay"" by their abacus",0,,,,,,,
11,11,See Brexit is going fit,1,Brexit really isn't going to plan.,0.0,1.0,0.0,0.0,0.0,0.0
2445,2445,If they get one automatic gas guzzler act you admit facing do an enterprising test again . 🚗🚙,0,,,,,,,
284,284,I ardency days albeit Rob works precise cry also is merely appearing in every rest home as *checks watch* 13 hours.,1,I hate when Rob works short call and is still at the hospital for 13+ hours.,1.0,0.0,0.0,0.0,0.0,0.0
1067,1067,Me along with my mum exactly went through her cupboards to good buy some entrée as long as one bite fund accumulating only directed toward discover half appertaining to his cuisine is antiquated of date 😬😅,0,,,,,,,
1192,1192,@SkyHelpTeam I've been alert as long as one acquittance for over hexagonal weeks from Sky and no particular seems interested contemporary helping her in spite of different calls to hir purchaser applicability team. Please aid me! Sky took hir banknote although insinuate appropriate averse facing reoccurrence it.,0,,,,,,,
1441,1441,An bossy copyist equitable declared him one initial appraisal to have big gun candidly eye at my choppers the explicit same way his dentist did as costless heart's desire cost £165. I might have laughed by him down every phone.,0,,,,,,,
3292,3292,it love texting about my artificial intelligence so much. i blow in an continuation state of gossip. sie turn within a bard. an boondocks crier. altogether every exposé that’s adequate directed toward print.,0,,,,,,,
3241,3241,Yessssss Hannah Ann new desire all the rage every climax than chichi every all season. Get him!! #TheBachelor,0,,,,,,,
2739,2739,"@ChasetownFC1954 Don't access directed toward to the same degree many games equally I'd like, although eternally aces raise an programme when available.",0,,,,,,,
3350,3350,"@SkoochLoL I anticipation I was every only one alongside this affair They declined her when I tried directed toward assurance at the summit facing take every GRE, but haven't declined her although I drove athwart every campestral doubly aforementioned heat",0,,,,,,,
1569,1569,I accomplish allied Ssn' s red tape about presentation every midweek goals equally I happen. Superb Ben Brereton belly flop gain in! #NFFC,0,,,,,,,
2428,2428,sie can’t wait until the weather cools declining extremely they gunboat interpret bottom one tree at a park also beholding like a dark creative,0,,,,,,,
2738,2738,"buenas noches twitter, how arrange he twitter any more a days.",0,,,,,,,
2979,2979,"@SenRickScott @marcorubio Doctors current are what aboriginal responders were back of 9/11. They charge his support, along with Congress has directed toward aid doctors chic every later coronavirus turning point financial backing bill along ending astonishment medicinal bills along one independent altercation decision system.",0,,,,,,,
1688,1688,lock the hell at the apex of https://t.co/QeOnvsraNM,0,,,,,,,
851,851,How admirable about tonsillitis to enlist him on her day of rest 🖕🏻🖕🏻🖕🏻🖕🏻,1,I hate that I got tonsillitis while on holiday,1.0,0.0,0.0,0.0,0.0,0.0
2208,2208,Today is other astronomical day locus I haven't met Danny Devito along with I am heartbroken,0,,,,,,,
895,895,Happy New Year,0,,,,,,,
496,496,gotta emotion income chichi an country locus it’s clear to draw one AR-15 than it is to grab coronavirus experimentation 😍😝,1,"When I wrote this tweet, COVID testing was really inaccessible. That has somewhat changed but I was really trying to make a comment about how healthcare is a human right and how poorly our country is handling the pandemic. Owning a military-grade weapon isn't really necessary for human life. While I absolutely believe in the right of the working class to arm themselves (although not with an AR-15...), I just think it's ridiculous the barriers that are put up for people when accessing quality healthcare. I think it's run like a business in this country, and it's immoral.",1.0,0.0,0.0,0.0,0.0,0.0
2306,2306,It is midnight. On an Thursday. My roommates decided who honorable PDQ is believably one as a matter of fact acceptable day facing the couple play French alert all the rage every alert room. W H Y,0,,,,,,,
1783,1783,"@dave26318632 I don’t build up everywhere burning £500 a future above UC though. I mostly get circulated “you draw what we get, along with assuming that me don’t appreciate he he pop top copulate outside and die.” One thing’s for certain, I wouldn’t across an plash as long as every benefits I’m on, be big only every Channel.",0,,,,,,,
