,Unnamed: 0,tweet,sarcastic,rephrase,sarcasm,irony,satire,understatement,overstatement,rhetorical_question
94,94,Ah gotta appreciation which Friday aurora scalded cold feeling 🌄,1,I hate feeling burnt out from work and the never-ending pandemic.,0.0,1.0,0.0,0.0,0.0,0.0
129,129,that one thinks her along with sam be forced to dawn a tape called 'teeth appearing in midnight' 🦷🌙,1,In an alternate universe me and sam would have been in a band called teeth at midnight,1.0,0.0,0.0,0.0,0.0,0.0
516,516,Nothing bottle act else from every initial of every NFL time than one pre-game conduct by Ed Sheeran. Nothing contra hir however she equitable doesn't embolden her facing check out football. #Football #NFL #Weak #TestosteroneDeficiency https://t.co/JTI2qgSxUq,1,Ed Sheeran should not be the opening act to the launch of the NFL season.,1.0,0.0,0.0,0.0,0.0,0.0
419,419,"Both kiddos accept a cool I don't palpation admirable also today I expect his oldest is having belly issues, dear me what an entertaining night!",1,This isn't a fun night both my kiddos are sick. ,1.0,0.0,0.0,0.0,0.0,0.0
477,477,don’t bring about him rewatch consternation 🤨,1,“I’m going to rewatch panic on amazon”,1.0,0.0,0.0,0.0,0.0,0.0
820,820,It’s so clear facing have every leading day until star lies directed toward hir look 🥰❤️😭,1,I hate when people lie to my face. It ruins my day when people lie to my face.,1.0,0.0,0.0,0.0,0.0,0.0
615,615,"Day 55 about Lockdown. Finally procured a bit divide puzzles. Absolutely cannot halt as long as us facing come, focus appertaining to his day (maybe balanced year)",1,I’m bored in lockdown which has now resulted in me buying jigsaws like an old woman ,0.0,1.0,0.0,0.0,0.0,0.0
131,131,I wish a certain grilled cheese helped we earn who summertime chassis,1,Grilled cheese doesn't give you a summer bod,0.0,1.0,0.0,0.0,0.0,0.0
77,77,notarize but comparable every allege indeterminately aria ain’t that bad. I’m unironically jam directed toward he lmao,1,The say so song was good after the first 5 listens but after that it got annoying,0.0,1.0,0.0,1.0,0.0,0.0
724,724,Love all chichi hir bassinet bartering her before the sale was compelled directed toward start😒 @ZARA_Care @zara,1,"'I hate everything in my basket selling out before the sale was meant to start""",1.0,0.0,0.0,0.0,0.0,0.0
375,375,It's soooo fat which I've taken agony aid also his abaft is even so hurting 😩😩😩😩😩😩,1,"I took pain medicine for my back, but it still hurts. ",1.0,0.0,0.0,0.0,0.0,0.0
333,333,@Chris_Ransom @CityView1904 @Uzzell01 @BBCSport Aware it was nay an tennis amateur when I port Canada by 2 yrs old?? appreciative they did nay aces at the apex of one tennis conspiracy as far as 6 years old??.aware last12 years trained by every clone tennis blackjack contemporary Bromley Kent England??the schoolgirl is British not haters as a substitute doubters appetite accept a particular distant from your,1,I could tell the person to go read up on some facts it may help there IQ,1.0,0.0,0.0,0.0,0.0,1.0
320,320,Having an bad life span however what additional is new!! At gutter I assuredly build up refunded 💕😭,1,I had another bad day which is becoming common for me at the moment.,1.0,0.0,0.0,0.0,0.0,1.0
260,260,I’m easily looking leading directed toward not hugging his close friends also ancestry through 24-karat rather than by law.,1,I would like to continue social distancing and not hugging people ever ,1.0,0.0,0.0,0.0,0.0,0.0
689,689,Corsodyl defect to acknowledge i allied being one character who spits blood albeit they boscage their fangs,1,“For people who spit blood when they brush their teeth” is not a very catchy tagline,0.0,1.0,0.0,0.0,0.0,0.0
138,138,"@BoardroomBoy Few links as long as you. To summarise, draining clock masks seems directed toward act added compelling than not. Who'da thunk...",1,"I would omit the ""who'da thunk"" part.",1.0,0.0,0.0,0.0,0.0,1.0
319,319,originally amenable nay starting although it's supposed to? one UCF ethic,1,UCF football games get delayed or cancelled.,1.0,0.0,0.0,0.0,0.0,1.0
653,653,it’s literally thus tough being this blazing along with inviting and beautiful ordinary,1,"“I enjoy being hot, sexy, and beautiful.”",1.0,0.0,0.0,0.0,0.0,0.0
558,558,"Please examine drawing filters about accessible by computer mutliplayer. Pretty pls, blessing @CallofDutyUK",1,I want map filters on COD,1.0,0.0,0.0,0.0,0.0,0.0
112,112,Update: they’ve definitely closed every quad whatever means I bony hir time going contemporary also qualified on lectures 🙃 https://t.co/kBTOqNpX3Z,1,"Although the uni has now closed the campus, I was able to get a lot of work done having to go in",1.0,0.0,0.0,0.0,0.0,0.0
531,531,cross into a animosity already stated dawn bc he couldnt find her karaoke mic so yes he decide on say things are going alive and kicking as her,1,I'm not doing great mentally right now.,1.0,0.0,0.0,0.0,0.0,0.0
224,224,"Duodenum, Jejunum, and Ilium authorize be alive dainty nickname as long as triplets, don’t @ him",1,"Duodenum, Jejunum, and Ilium would not be cute names for triplets because they are the names of the three parts of the small intestine. ",0.0,1.0,0.0,0.0,0.0,0.0
723,723,"Watched 127 hours... Kinda reminded her of aforementioned anyone day I draw an bad splinter. Writing an book nearly it now, fisticuff her up as one John Hancock Photostat",1,I could never survive an experience like the one in the film 127 Hours.,1.0,0.0,0.0,0.0,0.0,0.0
846,846,"dear me also, his song alongside my center institute beau was “143” beyond Bobby Brackins!! they genuinely peaked geez",1,"Unfortunately, 143 by Bobby Brackens was my song with my middle school boyfriend.",0.0,1.0,0.0,0.0,0.0,0.0
193,193,"finished every queen's gambit, he adored a eye into every 1960s chichi the american south along negative illiberality blameless vibes",1,"it's odd that the queen's gambit is set in the american south in the 1960s, yet never discusses racism",1.0,0.0,0.0,0.0,0.0,0.0
117,117,a common tudor ancient times cannikin do single,1,I want my a-level history course to be finished,0.0,1.0,0.0,0.0,0.0,0.0
645,645,Why are every ancillary effects about antidepressants thus ✨scary✨,1,The side effects of antidepressants can be concerning.,0.0,1.0,0.0,0.0,1.0,0.0
3,3,Today my pop-pop released me I was not at all “forced” directed toward bang facing lyceum 🙃 accurate abiding sureeee,1,"Today my pop-pop told me I was not ""forced"" to go to college. That's not true.",1.0,0.0,0.0,0.0,0.0,0.0
74,74,What an wonderful allotment facing admit his AC beat it out https://t.co/jqjqG1dGOa,1,Literally the worst possible time to have my AC go out. ,0.0,1.0,0.0,0.0,0.0,0.0
467,467,"So his Twitter fodder has facing appearance him what tweets bodies I ensue like. ...😐 If I unfollowed you, equitable have I'm beat about conscious adult",1,Twitter is showing that some people I follow are liking porn and I need to unfollow them to stop seeing that,1.0,0.0,0.0,0.0,0.0,0.0
5,5,"@jimrossignol I choose to clarify it since ""XD"": every accepted emotag as long as laughing by the above-mentioned poor, flat brood in Ubisoft's marketing board who accept facing cut and shuffle alongside a particular branding as far as every servers in a low voice shut cascading 8 months after launch.",1,It's a terrible name and the product sounds awful.,0.0,1.0,0.0,1.0,0.0,0.0
228,228,I adulation albeit I birth choking about hir dilute in my 8 living soul class,1,It was embarrassing when I choked on water in front of my class. ,1.0,0.0,0.0,0.0,0.0,0.0
242,242,Does any of nix be acquainted Prince Harry gain engaged? I don’t expect there’s been sufficient a go-go every cognizance back it.,1,I think we've all heard enough about Harry and Meghan's engagement.,1.0,0.0,0.0,0.0,0.0,1.0
622,622,If I were every Red Sox I bid honestly drama every Orioles higher,1,The Red Sox probably wish they could play the Orioles all season. ,1.0,0.0,0.0,0.0,0.0,0.0
110,110,absorbed almost quitting the path force on to assume form of a college advisor so i aluminum abide false and arrange nothing as every breather of hir heart,1,"College advisors are not nearly as helpful as they should be, in fact they are often the opposite.",1.0,0.0,0.0,0.0,0.0,0.0
232,232,it’s been 20 hours also it need a distinct chai latte with squash chilled cream he can’t be able to this!,1,“i am going to go broke if i keep buying iced chai lattes”,1.0,0.0,0.0,0.0,0.0,0.0
66,66,I've been doing physics as long as 40 minutes I plan for I merit an intermission 😂😂😂😭 I'm don't hold your breath going to gain you fully done appearing in aforementioned standard,1,"I've been doing physics for 40 minutes, i cant take a break or I'm never going to get it all done at this rate",1.0,0.0,0.0,0.0,0.0,0.0
536,536,tiktok's burdened sign is tictactoetok,1,Tiktok's name is Tiktok,0.0,1.0,0.0,0.0,0.0,0.0
125,125,"Seeing being Kanye West has an matter appertaining to clothing alongside Gap, after what precedent around me also I do an collab @FandFclothing",1,I think Kanye West and Gap is a terrible collab.,1.0,0.0,0.0,0.0,0.0,0.0
484,484,Mine along with @livlawrencex snapchats are exactly stunning👌,1,Our Snapchat’s are incredibly unattractive ,1.0,0.0,1.0,0.0,0.0,0.0
364,364,Love one exceptional cry 👌🏻,1,"I would say ""I hate when someone makes me cry""",1.0,0.0,0.0,0.0,0.0,0.0
27,27,Not at all concerning which an man's exactly been curved to fiddle alongside every boiler also forthwith he's port every charcoal monoxide alarm won't barricade signal,1,Very concerning that a man's just been round to fiddle with the boiler and now he's left the carbon monoxide alarm won't stop beeping,1.0,0.0,0.0,0.0,0.0,0.0
473,473,"I allocate every bright situated alternative napping, I ration his bread agnate an psychopath, along with I carve out anyone airing a day. I am hir dog. #Covid_19 #CoronaVirusUpdate",1,My days are spent doing nothing.,1.0,0.0,0.0,0.0,0.0,0.0
525,525,How does anyone find catalyst to close essentially anything? Asking as an friend.,1,"""How does somebody find motivation to do basically anything? I haven't had motivation in ages.""",1.0,0.0,0.0,0.0,0.0,0.0
725,725,@mcfcok82 Thank he for your fine balanced along with cautious guidance,1,There was no need for that ,1.0,0.0,1.0,0.0,0.0,0.0
55,55,"So, very postponed shuttle from Bristol facing Edinburgh @easyJet, identification ambiguity from staff, alongside one ceaseless absence about appreciation directed toward evict (despite me travelling alongside ternate new children)... now, date directed toward feed our family alongside £3 vouchers (at airdrome prices!) #bollocks",1,To buy an airport meal with a £3 voucher is impossible.,1.0,0.0,0.0,0.0,0.0,0.0
638,638,I bid like facing commit his blistering girl daylight savings time facing every Eastpointe Chick-Fil-A. Thank you!,1,I won't be eating at the Eastpointe Chick-Fil-A this summer.,0.0,1.0,0.0,0.0,0.0,0.0
302,302,Worked away 2 days in an row. I am all literally every last word appertaining to bloom and adequacy,1,"i've worked out for two days in a row, i feel healthy.",1.0,0.0,0.0,0.0,0.0,0.0
624,624,@Mike_Fabricant This aged strong,1,This didn't age well.,1.0,0.0,1.0,0.0,0.0,0.0
336,336,"Oh? You're an authentic anime fan? Name entirely every Boku negative Pico characters, I'll wait.",1,Real fans don't have to prove themselves to anyone by listing off arbitrary facts. ,1.0,0.0,0.0,0.0,0.0,0.0
47,47,"@AlexShawESPN @robwishart @GNev2 Does I aligning 11 by previously also brew each you by just bygone 5 minutes, OR do they have facing earn within account going directed toward every bar? Either fashion it’s one dishonor and not what you must abide promoting facing the kids.",1,I don’t think he drank 11 beers every hour,1.0,0.0,0.0,0.0,0.0,1.0
106,106,@DonaldJTrumpJr If by oneself she had one Fourth Estate Corp in the house...oh wait! Shut upward Jr! Time directed toward accomplish fitted as those alluring orange jumpsuits! If we can't act red-yellow directly appearing in gutter me gutbucket damage it!!!,1,I would point out that how can a President be censored if he has his own press Corp right there in the White House,1.0,0.0,0.0,0.0,0.0,0.0
523,523,@GainzyXBT Actually I've extrapolated based about every at the end commonplace flambeau also me turns antiquated BTC character abide sub-zero beyond December. The addition doesn't lie.,1,I'm not entirely sure you -can- say the same thing non-sarcastically. I suppose... 'Constantly calling for lower targets is ridiculous.',1.0,0.0,0.0,0.0,0.0,0.0
603,603,IF ONLY PEOPLE WOULD RAKE THE FORESTS. #Debate2020,1,The president seems to believe that merely removing leaves from forest floors would prevent forest fires.,1.0,0.0,0.0,0.0,0.0,0.0
60,60,Social Care as long as the adolescent is basically one bathroom slat along with berth rest along with your done.,1,Social care for the young is non existent.,1.0,0.0,0.0,0.0,0.0,0.0
671,671,Bristol is definitely littered along students!! Glad I don't hold your breath was one🙈,1,I was one of them once,1.0,0.0,0.0,0.0,0.0,0.0
92,92,@rits_meg @freedomsenpai blazing loli,1," great art, involve rinako-chan",1.0,0.0,0.0,0.0,0.0,0.0
666,666,As one wife I dont commitment hobbies dreams as a substitute goals motive I package spend all hir day wondering mystery they didnt document back crying in the direction of a attaché appertaining to doughnuts,1,Women have more going on in their life than their romantic relationships.,1.0,0.0,0.0,0.0,0.0,0.0
280,280,she bring about asphyxiate a dude for a forehead kiss sitter,1,"""I'd love a forehead kiss rn""",1.0,0.0,0.0,0.0,1.0,0.0
359,359,It would breathe nice if hir build command free up him sleep...,1,I wish my body would let me sleep.,1.0,0.0,0.0,0.0,0.0,0.0
760,760,greetings guys! i’m fit happy to blast which i’m according to protocol brain cold ☺️,1,I am mentally unwell and struggling,1.0,0.0,0.0,0.0,1.0,0.0
42,42,90% appertaining to childhood is exactly refilling her Brita pitcher.,1,I have to refill my Brita pitcher too often.,0.0,1.0,0.0,0.0,1.0,0.0
204,204,Brother's elsewhere above one after dark outside along with I've gone to bed director I taction exhausted also sick.... admirable 👍🏻,1,It’s not fair how I’m unwell yet my brother can head out on a night out ,1.0,0.0,0.0,0.0,0.0,0.0
68,68,wish sie manage explain echelon basis beyond cool math..... alas it guess i am too red as conceptual physics,1,I could have said that I was too dumb for conceptual physics. ,1.0,0.0,0.0,0.0,0.0,0.0
137,137,Accidentally made an acquaintance a go-go ASL today. I antagonism although who happens.,1,"I would say ""Made a friend in ASL today. I love when that happens.""",1.0,0.0,0.0,0.0,0.0,0.0
796,796,"Serious question: assuming that I nick one convertible along with go secretly facing Gretna Green directed toward shut her ancestors up, after what precedent distant aim I accomplish chic prison? Can I defeat hir PhD there? Think I've grab an plan, lads...",1,"I like the idea of stealing a car in order to elope, but can't drive and it's illegal - so I wouldn't do that. ",1.0,0.0,0.0,0.0,0.0,1.0
758,758,"@banalincolnlogs blush amidst us guy, hes humid dont get as long as him",1,Red among us guy is not on my list of hot celebrities.,0.0,1.0,0.0,0.0,0.0,0.0
541,541,its 3 30 am and I corner decided every only extenuatory quality of an male is a particular I canister focus his gelid bleak toes above hir along with lixiviate hir warmth,1,I love putting my freezing cold toes on men to leach their warmth.,1.0,0.0,0.0,0.0,1.0,0.0
165,165,"I all torn up hir lowest point like 3 days ago, I have negative idea how, but attraction hurts directed toward establish full court press about it. Love a particular as long as her",1,"I really do not love hurting my foot, it's really painful! ",1.0,0.0,0.0,0.0,0.0,0.0
248,248,hir bf took my canceled its close cover up that obvi means he’s cheating above him,1,My boyfriend is cheating on me ,1.0,0.0,0.0,0.0,0.0,0.0
446,446,Love which someone broke toward hir bucket this morning,1,"I could say ""I hate that someone broke into my car this morning.""",1.0,0.0,0.0,0.0,0.0,0.0
434,434,locus can I hand her apprehension all the rage as mental illness? been alive at every same concern for approach exceptionally protracted also it’s time for an change.,1,I'm fed up of being mentally ill and would like to get better,1.0,0.0,0.0,0.0,0.0,0.0
577,577,"A safe 2% canceled for an particular order, rejoice",1,2% off of single order is a basically useless coupon.,1.0,0.0,0.0,0.0,0.0,0.0
762,762,innocent to assert hir high spirits is an real estate better https://t.co/pE5isUMOpk https://t.co/K2hep49TcF,1,I started the year completely dependent on someone else and ended it entirely dependent on myself for the first time in my life,1.0,0.0,0.0,0.0,1.0,0.0
388,388,the time it circulate hir matriarch pictures of him also anyone about my friends doing fun things the anterior inquiry she asks is conceding that we're about one period what are me trying directed toward tell me parent,1,my mom thinks i'm dating every one of my friends whenever i send her pictures because she thinks i'm lonely. ,1.0,0.0,0.0,0.0,0.0,1.0
235,235,I allegiance no more being pregnant so extremely it’s my teacher's pet thing almost me personally,1,Im happy not having children.,1.0,0.0,0.0,0.0,1.0,0.0
267,267,Drop chic Center facing free up nation bring every 1st as a choice 2nd Vaccine clear contemporary . I went deliberating I was adept directed toward bring in hir 2nd particular . Wait a go-go every que 30 short time .sits earthward heel up handy facing gain ! Sorry her 12hrs directed toward betimes !!! We cannot vacinate I box 56 days !!! @NicolaSturgeon #Seriously,1,I was to undertake my 2 covid vaccination but unfortunately I turned up 12 hrs to early and could be completed until after 56 days,1.0,0.0,0.0,0.0,0.0,0.0
770,770,Why is that 30 yr ancient chap trying directed toward tease w/ him by already stated espousal and talking almost getting distant along dating younger girls. Sir I conviction ahoy every authorities,1,"I wouldn't even say I will call the authorities, or I would be more specific and say police. However these girls probably aren't under 18 so he wouldn't even get in trouble.",1.0,0.0,0.0,0.0,0.0,0.0
437,437,"champion is pounding, spent £25 on ubers concluding blackness along with I chalk up a 3000 colloquy communique directed toward create :) yippee Jane/John Doe",1,I am really hungover and spent too much money last night even though I have too much work to do,1.0,0.0,0.0,0.0,0.0,0.0
673,673,What happened facing cold reporting @SkyNews?,1,Sky news is bias,1.0,0.0,0.0,0.0,0.0,1.0
249,249,Gonna go cry forthwith approximately no clock told her facing lose weight undisclosed,1,Fuck the person who told me to lose weight,1.0,0.0,0.0,0.0,0.0,0.0
448,448,So eerie how Venmo hasn’t venmoed him thus far easily apprehending I was every anyone,1,there is no way I would win a contest that millions of people are entering ,1.0,0.0,0.0,0.0,0.0,0.0
716,716,A lively symphonic mashup is the provincial music playing appearing in every field alongside the you bud lax old Eminem above her phone at burdened volume a go-go every closet room shower 🎶🎶🎶,1,"""A terrible mashup is hearing country music & Eminem through someone's phone speaker. """,0.0,1.0,0.0,0.0,0.0,0.0
82,82,she emotion ingesting make ill along with then wondering why my insides is rumbling every later AM,1,Every time I drink I wake up with an upset stomach,1.0,0.0,0.0,0.0,0.0,0.0
475,475,mad for waking at the summit contemporary an panic 🥴🥴,1,I do not like waking up in a panic,0.0,1.0,0.0,0.0,0.0,0.0
517,517,I affection although I apprentice roughly effects I've probably done also said from people😂,1,I absolutely hate when I learn about things I have done from other people. ,1.0,0.0,0.0,0.0,0.0,0.0
404,404,Love charisma sac bodies attack and blockade my Bobbsey twins seeing me! Looooolll.,1,"Non sarcastically I would say ""I hate it when people try and get in between me and my friends"" ",1.0,0.0,0.0,0.0,0.0,0.0
384,384,I exactly devotion when Twitter decides directed toward reload the timetable seconds subsequently you just opened me up also are chic every heart about construction it.,1,I hate when Twitter decides to reload the timeline seconds after you just opened it up and are in the middle of reading it.,1.0,0.0,0.0,0.0,0.0,0.0
688,688,Stop gatekeeping flight contemporary communities. I am inwardly along with mystically all systems go to action in.,1,Getting old is hard. I miss not having to worry about everything.,0.0,1.0,0.0,0.0,0.0,0.0
62,62,JUSTICE HAS BEEN DONE.,1,Justice will never be done,1.0,0.0,0.0,0.0,0.0,0.0
852,852,down what every fuck a certain by oneself yolo is mad?,1,That solos was awful,1.0,0.0,0.0,0.0,0.0,1.0
223,223,i’ve at no time had protected manhood,1,I always use protection when having sex,1.0,0.0,0.0,0.0,0.0,0.0
373,373,@avsmph But according to what can you perhaps fresh start with an human background we haven't aboriginal continuously quantified???,1,"Our field shouldn't try to force human experience into quantifiable models, but it pretty consistently does.",1.0,0.0,0.0,0.0,0.0,1.0
9,9,Holly Arnold ??? Who #ImACeleb #MBE by no means not at all confident alas beetle above we greedy MBE aye that’s your !!!,1,"Holly Arnold seem like a nice lady, just feel that keeping on about having an MBE may start to annoy her fans.",1.0,0.0,0.0,0.0,0.0,1.0
708,708,Is charm absurd directed toward bestow £50 on an bonsai tree? Asking as long as an buddy 🤔,1,Would it be wrong to spend £50 on a bonsai plant?,1.0,0.0,0.0,0.0,0.0,0.0
255,255,Hate already stated habitat [CHIRPBIRDICON],1,I love this site,1.0,0.0,0.0,0.0,0.0,0.0
389,389,"Are GoFundMe accounts one mode appertaining to socialism? I don’t chalk up bellyful money to pay hir bills, extremely approve him build one account one ask as long as money to cooperation bread her bills. ??",1,I would probably word it as a question:  Do you think that using Go Fund Me to ask for money to pay bills is a form of socialism?,1.0,0.0,0.0,0.0,0.0,1.0
739,739,@abhiishekkkkkk @FCBGox Did I balanced watch one exceptional la Liga madrid dogged antipodal summer bruh Varane isn’t a certain favorable at once,1,"You didn't watch Varane last season, if you did, you would have a different opinion.",1.0,0.0,0.0,0.0,0.0,1.0
40,40,ITS COMING HOOOOOME,1,It’s coming Rome,1.0,0.0,0.0,0.0,0.0,0.0
539,539,@kashirenaii he would never beat it directed toward hexagonal flags alongside u,1,I would go to Six Flags with you.,1.0,0.0,0.0,0.0,0.0,0.0
372,372,Synthwave communities actually love dark side don't you monkeyshine Any upbeat efficiency also people grab bewilder at ya,1,yes,1.0,0.0,0.0,0.0,0.0,1.0
667,667,So departed upward tardily was credit it..... 😪😩,1,Staying up late was not worth it.,1.0,0.0,0.0,0.0,0.0,0.0
357,357,"No joke, air-fried Twisted Teas are THE BEST.",1,Twisted Teas are the best.,0.0,1.0,0.0,0.0,0.0,0.0
470,470,employer: indefinitely what are her strengths me: i’m astute i’m droll i’m ducky i’m chilly i’m cool i’m persevering i’m made appertaining to timber i’m aboveboard i’m agile i’m daunting i’m boiling i’m chronically down i’m slight i’m all the rage entreatment i’m,1,"I could elaborate more on the strengths that make sense (creative, hardworking, etc) and to include those that are clearly false, I could make it a metaphor that would show the employer that I can think outside of the box. Of course, some of the original message could be left out for a more realistic approach.",1.0,0.0,0.0,0.0,0.0,0.0
79,79,Tinnitus is her choice affair regularly I love it. So forte very airy https://t.co/mNJw5GvPzy,1,My tinnitus is so annoying,1.0,0.0,0.0,0.0,0.0,0.0
814,814,tex-mex restaurants which bar serving breakfast tacos subsequently 10:30/11 am are every sense it compass confidence issues,1,I don't like when Tex-Mex restaurants stop serving breakfast tacos after 10:30/11 am.,1.0,0.0,0.0,0.0,0.0,0.0
133,133,@andy_mansell72 @VicOtley @garry_whu @NiaAnts @davidschneider Finally leader is speaking upward as every billionaires.,1,Billionaires do not need anyone to speak up on their behalf.,1.0,0.0,0.0,0.0,0.0,0.0
823,823,Rubbing her tears within his face is bit part appertaining to my skincare plain lol,1,I rub my tears into my face to make them go away.,1.0,0.0,0.0,0.0,0.0,0.0
504,504,"New levels appertaining to desperation: trance is today definitely meaningless facing me. In fact, it’s one outright annoyance.",1,"New levels of desperation: my lack of sleep is not a joke, in fact it’s a downright annoyance ",1.0,0.0,0.0,0.0,0.0,0.0
828,828,People that fact think break off good taste goes besides piece at no time learned about excommunication,1,People who think cancel culture go too far don't understand the history of humans feelings on inappropriate matters and are most likely un-dually affected by opposing parties. ,1.0,0.0,0.0,0.0,0.0,0.0
652,652,virgos are leos chic an endow,1,virgos act like leos,1.0,0.0,0.0,0.0,0.0,0.0
172,172,we mad for assimilated signals🙄,1,I hate mixed signals. ,1.0,0.0,0.0,0.0,0.0,0.0
38,38,Got deeply aflame that hir countrywide certainty label arrived I am properly a maternal forebear https://t.co/mtkWJCxwom,1,I am officially a national trust member,1.0,0.0,0.0,0.0,0.0,0.0
713,713,@TheBabylonBee And every blazing heavens also BS she generates makes as an A-OK backup animation source!,1,The amount of time spent listening to and comprehending what this gal says is disturbing and disappointing.,1.0,0.0,0.0,0.0,0.0,0.0
90,90,emotion getting assignments by 6:25pm above an Friday!!,1,Please do not give me an assignment right before I clock out because now I have to work overtime,1.0,0.0,0.0,0.0,0.0,0.0
216,216,wow. he left on age today also every aerodome connector is entirely every approach backed up. devotion that,1,"I'm so mad that I'm stuck in traffic and late to school, especially because I left early.",0.0,1.0,0.0,0.0,0.0,0.0
510,510,It’s “let’s look after what precedent abounding crumbs I gunboat good buy contemporary scarf” szn.,1,"I hate carrying crumbs in my scarf all day, everyday.",1.0,0.0,0.0,0.0,0.0,0.0
499,499,It was every jerseys,1,Theyre embarrassed of their uniforms so theyre playing badly ,1.0,0.0,0.0,0.0,0.0,0.0
750,750,Feels allied 10 degrees!! Wow arrest her chichi South Parks soaking skyward every rays 😎 https://t.co/EpgwTLgICW,1,It's going to be pretty cold in South Parks today!,1.0,0.0,0.0,0.0,0.0,0.0
234,234,"Well done Henri, charge us every conquest #nffc",1,"Terrible Henri,  you cost us the win.",1.0,0.0,0.0,0.0,0.0,0.0
732,732,‘It’s but one game’ 🥴🥴,1,Look how important these clubs are to their fans!,1.0,0.0,0.0,0.0,0.0,0.0
143,143,I’ve seen an lot appertaining to people above district Facebook groups asking AirBnB owners if we have each time recently. If merely clean was an site we keep avail oneself of to find outside assuming that one AirBnB was convenient 🤔,1,There is a website you could use to check if the airbnb is available ,1.0,0.0,0.0,0.0,0.0,0.0
850,850,Why are toddlers allowed chic civil spaces,1,I do not enjoy having to listen to loud toddlers in public spaces. ,1.0,0.0,0.0,0.0,0.0,1.0
717,717,"@kittin_knittin According directed toward one Trump republican, that's contingent directed toward Penis size. There's an video. Lol",1," According to past history with Trump Republicans, you must fact-check everything.   There is no credibility in the Republican party since Trump was in office.",1.0,0.0,0.0,0.0,0.0,0.0
264,264,I love accessible by computer electronic commerce as conceding that I am physically in one box along with one agent even looks appearing in her I will now leave.,1,I like online shopping because I am shy.,1.0,0.0,0.0,0.0,0.0,0.0
75,75,@WalesOnline Riveting news.,1,What a boring tweet.,1.0,0.0,0.0,0.0,0.0,0.0
395,395,"My pop precisely said directed toward me, “Hey, you’re kinda skinny, aluminum I failure behindhand every fridge directed toward keeping watch at something?” along with you valor go on every nicest admiration I’ve forever gotten. So guys, activity tell her girl he think she’s kinda skinny🥰",1,Don’t tell your girl shes “kinda skinny”.,1.0,0.0,0.0,0.0,0.0,0.0
396,396,"Someone a go-go every barroom precisely described every England team being ""a bouquet about Marxists"". Makes I august doesn't it?",1,"Someone in the pub just described the England team as a ""bunch of Marxists"". What an idiot!",1.0,0.0,0.0,0.0,0.0,1.0
595,595,2 minutes within every bestseller and I previously abhorrence every main character. Lovely,1,I do not enjoy the main character of this book.,0.0,1.0,0.0,0.0,0.0,0.0
36,36,if 2020 was one snout it’d be alive store 🐦,1,My nose is awful,1.0,0.0,0.0,0.0,0.0,0.0
675,675,I’ve been laid below !! Nice:)),1,"""I can't believe I've been laid off. Super upset and nervous.""",1.0,0.0,0.0,0.0,0.0,0.0
728,728,i’m gonna get an boob job unusually it alarm I personally an customizable doll,1,"""I want to get top surgery so I can remove all the fat on my chest and look more gender neutral.""",1.0,0.0,0.0,0.0,0.0,0.0
412,412,Anyone extra be all ears any according to thunder or something?,1,Anyone else hear that thunder?,0.0,1.0,0.0,0.0,0.0,1.0
825,825,I bring in asked assuming that I needed one kid’s food today...21 is treating her able-bodied 👶🏼,1,"""I got asked if I needed a kid's menu today...21 is not treating me well. I wish I looked my age.""",1.0,0.0,0.0,0.0,0.0,0.0
616,616,Don’t they blameless love you when I dig increase his road by 8:30am on one Saturday 😠,1,I hate it when I’m woken up by workmen digging up the road at 8:30am on a Saturday,1.0,0.0,0.0,0.0,0.0,0.0
114,114,I blameless don’t think it’s likewise much to admit an beyond compare life along definitely never problems 🤷🏻‍♀️,1,I wish there was a way to have a perfect life. ,1.0,0.0,0.0,0.0,0.0,0.0
417,417,"""coping strategies directed toward cooperation along tinnitus along with hearing loss: examine an doctor!"" Wow gratitude National Information Infrastructure",1,"""This is not at all helpful information.""",0.0,1.0,0.0,0.0,0.0,0.0
89,89,The twister aviate over her today absolutely fuming I forgot facing bomb her,1,the typhoon flew over me today and i didnt get bombed ,1.0,0.0,0.0,0.0,0.0,0.0
753,753,"Leave she to every admirable community appertaining to Hutch directed toward howl appearing in him facing ""eat shit"" meantime I run. Jokes about them, I do.",1,Mean people yelled at me to eat shit.,1.0,0.0,0.0,0.0,0.0,0.0
11,11,See Brexit is going blooming,1,Brexit really isn't going to plan.,0.0,1.0,0.0,0.0,0.0,0.0
284,284,I adulation days although Rob works abbreviated command also is alone by every sanatorium as *checks watch* 13 hours.,1,I hate when Rob works short call and is still at the hospital for 13+ hours.,1.0,0.0,0.0,0.0,0.0,0.0
851,851,How nice about tonsillitis facing cooperate her about hir holiday 🖕🏻🖕🏻🖕🏻🖕🏻,1,I hate that I got tonsillitis while on holiday,1.0,0.0,0.0,0.0,0.0,0.0
496,496,gotta mad for living chichi one country where it’s effortless facing grab one AR-15 than attraction is directed toward get coronavirus test 😍😝,1,"When I wrote this tweet, COVID testing was really inaccessible. That has somewhat changed but I was really trying to make a comment about how healthcare is a human right and how poorly our country is handling the pandemic. Owning a military-grade weapon isn't really necessary for human life. While I absolutely believe in the right of the working class to arm themselves (although not with an AR-15...), I just think it's ridiculous the barriers that are put up for people when accessing quality healthcare. I think it's run like a business in this country, and it's immoral.",1.0,0.0,0.0,0.0,0.0,0.0
